row_id,sentence,topic,domain,sentiment,language_style,char_count,token_count,unique_token_count,avg_word_length,type_token_ratio,has_stopwords,approx_perplexity,unigram_sample,unigram_freq,bigram_sample,bigram_freq,trigram_sample,trigram_freq,4gram_sample,5gram_sample,most_common_bigram,most_common_trigram,tokens_list
2622,A balanced diet is essential for overall wellbeing.,movies,social_media,negative,informal,51,8,8,5.38,1,TRUE,181.767,a,1,essential for,1,for overall wellbeing,1,diet is essential for,diet is essential for overall,a balanced,a balanced diet,a | balanced | diet | is | essential | for | overall | wellbeing
2623,Getting enough sleep is crucial for productivity.,books,news,neutral,technical,49,7,7,6,1,TRUE,121.5495,getting,1,for productivity,1,sleep is crucial,1,getting enough sleep is,sleep is crucial for productivity,getting enough,getting enough sleep,getting | enough | sleep | is | crucial | for | productivity
2624,Stress management techniques can improve quality of life.,gaming,academic,mixed,colloquial,57,8,8,6.12,1,TRUE,189.7727,stress,1,techniques can,1,techniques can improve,1,can improve quality of,stress management techniques can improve,stress management,stress management techniques,stress | management | techniques | can | improve | quality | of | life
2625,Annual medical checkups help detect problems early.,fashion,casual_chat,positive,academic,51,7,7,6.29,1,FALSE,298.1236,annual,1,checkups help,1,annual medical checkups,1,annual medical checkups help,medical checkups help detect problems,annual medical,annual medical checkups,annual | medical | checkups | help | detect | problems | early
2626,Staying hydrated throughout a day is very important.,weather,e-commerce,negative,formal,52,8,8,5.5,1,TRUE,86.5888,staying,1,day is,1,is very important,1,a day is very,hydrated throughout a day is,staying hydrated,staying hydrated throughout,staying | hydrated | throughout | a | day | is | very | important
2627,Mental health awareness has increased significantly.,food,healthcare,neutral,informal,52,6,6,7.67,1,FALSE,260.5096,mental,1,increased significantly,1,mental health awareness,1,mental health awareness has,mental health awareness has increased,mental health,mental health awareness,mental | health | awareness | has | increased | significantly
2628,Vaccines are an effective tool against disease.,travel,legal,mixed,technical,47,7,7,5.71,1,TRUE,281.8169,vaccines,1,effective tool,1,an effective tool,1,an effective tool against,are an effective tool against,vaccines are,vaccines are an,vaccines | are | an | effective | tool | against | disease
2629,Yoga and meditation reduce anxiety levels.,technology,finance,positive,colloquial,42,6,6,6,1,FALSE,144.1036,yoga,1,and meditation,1,reduce anxiety levels,1,yoga and meditation reduce,yoga and meditation reduce anxiety,yoga and,yoga and meditation,yoga | and | meditation | reduce | anxiety | levels
2630,Chronic conditions require consistent medical management. Really.,sports,entertainment,negative,academic,65,7,7,8.14,1,FALSE,214.8003,chronic,1,conditions require,1,medical management really,1,chronic conditions require consistent,conditions require consistent medical management,chronic conditions,chronic conditions require,chronic | conditions | require | consistent | medical | management | really
2631,The team won the championship after a thrilling match.,health,customer_service,neutral,formal,54,9,8,5,0.8889,TRUE,180.5614,the,2,team won,1,won the championship,1,after a thrilling match,won the championship after a,the team,the team won,the | team | won | the | championship | after | a | thrilling | match
2632,He scored three goals in the final quarter.,education,social_media,mixed,informal,43,8,8,4.38,1,TRUE,338.0043,he,1,he scored,1,scored three goals,1,three goals in the,he scored three goals in,he scored,he scored three,he | scored | three | goals | in | the | final | quarter
2633,Training every day builds strength and endurance.,business,news,positive,technical,49,7,7,6,1,FALSE,119.1708,training,1,builds strength,1,training every day,1,every day builds strength,day builds strength and endurance,training every,training every day,training | every | day | builds | strength | and | endurance
2634,The athlete broke the world record by two seconds.,science,academic,negative,colloquial,50,9,8,4.56,0.8889,TRUE,344.6126,the,2,world record,1,world record by,1,world record by two,world record by two seconds,the athlete,the athlete broke,the | athlete | broke | the | world | record | by | two | seconds
2635,Teamwork is the foundation of any winning strategy.,politics,casual_chat,neutral,academic,51,8,8,5.38,1,TRUE,237.8677,teamwork,1,is the,1,any winning strategy,1,teamwork is the foundation,the foundation of any winning,teamwork is,teamwork is the,teamwork | is | the | foundation | of | any | winning | strategy
2636,The stadium was packed with enthusiastic supporters.,music,e-commerce,mixed,formal,52,7,7,6.43,1,TRUE,281.768,the,1,stadium was,1,packed with enthusiastic,1,was packed with enthusiastic,was packed with enthusiastic supporters,the stadium,the stadium was,the | stadium | was | packed | with | enthusiastic | supporters
2637,She dominated the tennis tournament from start to finish.,movies,healthcare,positive,informal,57,9,9,5.33,1,TRUE,249.7566,she,1,the tennis,1,the tennis tournament,1,tournament from start to,she dominated the tennis tournament,she dominated,she dominated the,she | dominated | the | tennis | tournament | from | start | to | finish
2638,Injuries are an unfortunate part of professional sports.,books,legal,negative,technical,56,8,8,6,1,TRUE,21.9194,injuries,1,are an,1,of professional sports,1,an unfortunate part of,an unfortunate part of professional,injuries are,injuries are an,injuries | are | an | unfortunate | part | of | professional | sports
2639,The coach made a key substitution at halftime.,gaming,finance,neutral,colloquial,46,8,8,4.75,1,TRUE,124.4121,the,1,coach made,1,the coach made,1,a key substitution at,coach made a key substitution,the coach,the coach made,the | coach | made | a | key | substitution | at | halftime
2640,Sportsmanship is as important as winning a game.,fashion,entertainment,mixed,academic,48,8,7,5,0.875,TRUE,104.103,sportsmanship,1,important as,1,as winning a,1,as important as winning,sportsmanship is as important as,sportsmanship is,sportsmanship is as,sportsmanship | is | as | important | as | winning | a | game
2641,Reading regularly expands vocabulary and knowledge. Really.,weather,customer_service,positive,formal,59,7,7,7.29,1,FALSE,252.3268,reading,1,knowledge really,1,expands vocabulary and,1,regularly expands vocabulary and,reading regularly expands vocabulary and,reading regularly,reading regularly expands,reading | regularly | expands | vocabulary | and | knowledge | really
2642,Online learning has made education more accessible.,food,social_media,negative,informal,51,7,7,6.29,1,FALSE,179.8906,online,1,more accessible,1,education more accessible,1,made education more accessible,has made education more accessible,online learning,online learning has,online | learning | has | made | education | more | accessible
2643,Critical thinking skills are essential in modern careers.,travel,news,neutral,technical,57,8,8,6.12,1,TRUE,200.7291,critical,1,essential in,1,skills are essential,1,essential in modern careers,are essential in modern careers,critical thinking,critical thinking skills,critical | thinking | skills | are | essential | in | modern | careers
2644,Students should practice active recall when studying.,technology,academic,mixed,colloquial,53,7,7,6.57,1,FALSE,141.4643,students,1,recall when,1,students should practice,1,practice active recall when,should practice active recall when,students should,students should practice,students | should | practice | active | recall | when | studying
2645,The teacher explained the concept with clear examples.,sports,casual_chat,positive,academic,54,8,7,5.75,0.875,TRUE,344.6553,the,2,clear examples,1,the concept with,1,teacher explained the concept,the concept with clear examples,the teacher,the teacher explained,the | teacher | explained | the | concept | with | clear | examples
2646,Higher education opens many career opportunities.,health,e-commerce,negative,formal,49,6,6,7.17,1,FALSE,275.7347,higher,1,many career,1,education opens many,1,opens many career opportunities,higher education opens many career,higher education,higher education opens,higher | education | opens | many | career | opportunities
2647,Lifelong learning keeps a mind sharp and active.,education,healthcare,neutral,informal,48,8,8,5,1,TRUE,259.9259,lifelong,1,keeps a,1,a mind sharp,1,lifelong learning keeps a,lifelong learning keeps a mind,lifelong learning,lifelong learning keeps,lifelong | learning | keeps | a | mind | sharp | and | active
2648,Collaborative projects teach valuable teamwork skills.,business,legal,mixed,technical,54,6,6,8,1,FALSE,304.2441,collaborative,1,teamwork skills,1,teach valuable teamwork,1,collaborative projects teach valuable,collaborative projects teach valuable teamwork,collaborative projects,collaborative projects teach,collaborative | projects | teach | valuable | teamwork | skills
2649,Feedback from peers can improve academic performance.,science,finance,positive,colloquial,53,7,7,6.57,1,FALSE,305.3259,feedback,1,improve academic,1,peers can improve,1,peers can improve academic,from peers can improve academic,feedback from,feedback from peers,feedback | from | peers | can | improve | academic | performance
2650,Understanding the fundamentals helps with advanced topics.,politics,entertainment,negative,academic,58,7,7,7.29,1,TRUE,257.4478,understanding,1,helps with,1,helps with advanced,1,understanding the fundamentals helps,understanding the fundamentals helps with,understanding the,understanding the fundamentals,understanding | the | fundamentals | helps | with | advanced | topics
2651,The company reported record profits this quarter.,music,customer_service,neutral,formal,49,7,7,6,1,TRUE,183.9817,the,1,company reported,1,profits this quarter,1,reported record profits this,reported record profits this quarter,the company,the company reported,the | company | reported | record | profits | this | quarter
2652,Customer satisfaction drives long-term business success. Really.,movies,social_media,mixed,informal,64,8,8,6.88,1,FALSE,396.0785,customer,1,success really,1,drives long term,1,term business success really,long term business success really,customer satisfaction,customer satisfaction drives,customer | satisfaction | drives | long | term | business | success | really
